Embeding,Label,Label_int
"[ 11.81146975  -1.89429342 -25.34573401 -17.20787931 -13.46246601
  37.67420545  -5.67955974 -16.38727379  -2.18078375  -6.32852912
   7.79346199 -15.74657695  15.16112052  15.14450281   4.49555815
 -22.22579312 -21.00490287 -24.17617822   4.84891404  -5.33832322
 -25.38657078  -9.71424418  -8.03855177 -13.03118778   8.1867693
  -0.28618128  18.6358339  -13.72244482  -1.53973706 -12.75136849
  16.23043274  -0.20564275 -26.37482351  -3.773814     3.65773044
  26.47010653  -6.99305409   1.30192067 -28.07199273 -15.47846063
   8.28523708  -6.9235284   -7.21252059 -25.37971411  20.48401634
  18.44583068  17.8128472  -27.13771445 -23.32880089 -21.14904844
  -0.67885858  25.29049149   2.48797128 -15.36510685   0.39264571
  -3.62861181   5.76725327   7.35460222   5.60758337  -2.50568907
 -32.94233218  15.20653823  10.9386254   -6.84514881   2.33620772
  29.76220962 -31.89526658   3.87078978  20.19292054  -4.741177
  10.46539472  12.84671646  18.25818074 -16.27531767  -0.81603938
  20.13915812 -11.57908996   1.35182557 -19.65438103 -16.57229304
 -25.84174101   8.82056116  -4.94074443 -15.80840785  -3.77663701
 -10.14690756 -14.20021015  -5.60320784  44.582345    -3.22105455
 -10.35608846 -23.15862575  28.41442302   0.35748322  -6.42767235
  13.10377725 -19.78447398   2.28524642 -44.78165487  -3.85454134
 -13.50199556 -10.65364193  15.26433548  14.43616364  16.24015621
  -2.13391489   2.20957763  -9.44483703  -9.41462983  -9.75078132
  -7.72654013   5.94854552   6.12294459   8.14746205  17.54887793
  12.70172176  -7.42144403  17.57268919 -17.19564945  -2.26960568
  -5.54249786 -12.29904939   8.59841443 -24.54649608   0.72034435
  18.87616896  -5.28209282 -21.89123446]",ЕВДОКИМОВ_МИХАИЛ_СЕРГЕЕВИЧ,12
"[  9.29904472   1.05109173 -16.95490279  -3.69596271  -5.82288686
  20.86562422   2.74295252 -19.4005476    3.95548309  -5.75681583
   7.44611813 -12.48596621   8.070403     8.17273834   2.58208608
 -13.27505101  -6.61473875 -14.51187271  -2.81150929   4.5249429
 -14.43766994  -5.99903225  -3.46319213  -7.31511197   2.64024981
  -4.35828065  15.91152545  -4.16251524   6.13650306 -12.86117649
   2.65608194  -1.11613403 -12.75489545  -4.95875054   3.94509269
  17.09425634   1.82399901   2.7569237  -14.67342807  -2.194518
   2.94743381  -3.49885312  -4.66835727 -14.48684706  11.00905403
  14.31907404  10.76183981 -15.14641841 -10.76427897  -8.33057036
  -2.08106144   5.93048653   5.54758004 -12.30812804  -5.00495085
  -6.8571111   -0.64461308  -0.26739948   4.14045475  -0.81665118
 -20.12595802   5.93713086  -2.23098796  -4.09189321   6.05398405
  17.09016581 -17.79457734   3.74618099  14.50741697  -3.16281322
   6.73124408  10.91043273  11.94293237 -10.67079326   0.6611706
  12.17173688  -3.85433684   1.61219093  -7.23788203  -5.44186005
 -18.49717484   0.49510001  -3.31999879  -6.63153561  -2.80739235
  -5.39752388 -12.37013691  -5.86512435  25.91346735   1.7578569
  -7.56195864 -11.74976295  15.77764443   3.074494    -3.07749677
   4.39519513  -9.11432336   4.52198339 -26.63103199  -1.51903704
  -5.41777756  -5.74364764   7.76618692   1.20956354  12.73498766
  -0.41572584   3.32763985  -7.20547475  -4.84765484  -5.51286205
  -3.53191905  -1.53792564   7.96629201   4.2274131    9.19826672
   6.49811276  -1.27025119   9.83509256  -3.77300883   1.08325814
  -5.16434797  -2.82716724   3.95594809 -16.60477176  -3.44330326
  13.98895574  -5.60079284 -10.01211286]",АББАСОВА_ВЕРОНИКА_АЛЕКСАНДРОВНА,0
"[  9.69319017  -3.17457864 -17.44688682  -8.31818355  -8.75047616
  21.13780513  -2.54919206 -16.76926177   4.66322242  -7.85911729
   9.08457956 -12.20135385   9.31166784  13.52957533   2.47268715
 -19.50482351 -17.45616724 -19.80332539   2.84820116   0.108964
 -13.06659438  -6.52053603  -3.35741121  -3.62151082   2.04228853
  -2.67319069  16.4943525   -6.80760884   6.48908054  -8.76803357
   9.61689669  -3.68569133 -13.41786496  -5.05863452   3.2011443
  17.44844977  -3.64596264   3.33652466 -16.32245017   0.70173288
   1.85096967  -3.31103171  -5.00876992 -19.35494944  12.52305225
  16.41659589  10.61717075 -14.31082529 -15.14059115  -8.83718193
  -0.44838334   8.67074633   8.53278946  -7.01013226  -2.13160477
  -5.34755157   1.98297571   1.60330729   8.36789075  -3.80844708
 -23.14068459   8.18538648  -0.53481036  -3.05902291   6.49603765
  14.21307073 -22.0303743    6.17693905  18.55814249  -1.62853494
   3.10690088   8.24350546   7.50871623  -8.04463199   2.23276888
  18.75870893  -7.73180376   3.48083779 -10.11517939  -9.17674023
 -20.40968025   0.28243863   1.03468594  -7.98114163   1.41789349
  -4.91802052 -14.91418764  -2.69488607  29.01955033   2.94496518
  -2.39101516 -15.23362126  17.88434016  -4.82381655  -0.43085226
   8.5659554  -10.06443239   1.14959073 -30.58910426  -6.67288045
  -6.79012187  -6.42811125   8.41422917   4.30554151  15.55371283
  -3.18363681   7.11677599  -6.04998356  -2.59163286  -8.58118965
  -2.85730287   2.99519831  11.13205054   5.77757396   2.66327303
   9.34562789  -5.46957621  14.76769504  -6.55225067  -0.67787655
  -5.59998927  -3.40081694   6.24942217 -18.27531044  -0.17993655
  15.99035261  -5.95743845 -13.70454321]",ИБРАГИМОВ_РУСЛАН_РУСТАМОВИЧ,28
"[ 1.10304557e+01  2.62904122e+00 -2.57200251e+01 -1.03259836e+01
 -1.31476148e+01  3.16153200e+01  3.37720208e+00 -1.90486079e+01
  3.70433814e+00 -6.92058940e+00  8.99359861e+00 -1.24067582e+01
  1.55531238e+01  1.70870891e+01  1.83375924e+00 -2.29528518e+01
 -1.47489081e+01 -2.08698312e+01  3.32548896e-01  3.60460873e+00
 -2.24970572e+01 -9.54331285e+00 -6.63619726e+00 -5.34781981e+00
  2.75574891e+00 -2.84053493e+00  1.74266243e+01 -9.72694773e+00
  3.85853369e+00 -1.38583443e+01  1.42084718e+01 -6.33733729e+00
 -1.88332895e+01 -3.07959984e+00  6.26105399e+00  2.32301787e+01
  3.00496002e+00  5.55436648e+00 -1.97054637e+01 -3.60050214e+00
  7.52283335e+00 -4.91762098e+00 -7.59772375e+00 -2.00740967e+01
  1.77375617e+01  1.69102428e+01  1.43506247e+01 -2.05898661e+01
 -1.46918455e+01 -1.58150316e+01  1.82460130e+00  1.25563001e+01
  7.22928313e+00 -1.10383541e+01 -5.14047892e+00 -1.04551407e+00
 -2.28482372e-01  3.18730245e+00  8.88048869e+00 -2.11614057e+00
 -2.25385172e+01  9.82349544e+00  2.68792770e+00 -4.59513783e+00
  4.43529473e+00  2.26749668e+01 -2.25894190e+01  5.67306813e+00
  2.10378873e+01 -5.01184941e+00  9.07355387e+00  9.00471381e+00
  1.44615354e+01 -1.24590526e+01  2.23517644e+00  1.53935866e+01
 -7.12540989e+00  1.86452607e+00 -1.29039211e+01 -1.02969839e+01
 -3.00623278e+01 -1.17561139e+00 -1.72483643e+00 -1.41706390e+01
 -3.03969892e+00 -7.45790362e+00 -1.39069631e+01 -9.73869138e+00
  3.68650667e+01 -4.06473964e-02 -5.10724239e+00 -1.29500113e+01
  2.29566766e+01 -9.38927406e-02 -5.63230750e+00  1.32444838e+01
 -1.60449309e+01 -1.64565097e+00 -4.29853930e+01 -2.58560017e+00
 -6.35536798e+00 -8.57278749e+00  1.04429963e+01  7.61812622e+00
  1.29148407e+01  2.21725172e+00  2.57970250e+00 -6.66485833e+00
 -7.34566405e+00 -6.16505518e+00 -2.38901723e+00 -9.66625297e-01
  1.50476667e-01  8.00401617e+00  9.87748393e+00  1.28958842e+01
 -4.03183357e+00  1.41798228e+01 -6.18771347e+00  4.49731476e+00
 -6.09640386e+00 -5.07563423e+00  6.34814745e+00 -2.58230255e+01
 -2.53599833e+00  2.02749166e+01 -4.64523487e+00 -1.27342912e+01]",ЕВДОКИМОВА_СОФИЯ_АНДРЕЕВНА,14
"[ 1.31642966e+01 -6.83304196e-01 -2.35293449e+01 -1.50674000e+01
 -1.47539458e+01  3.18852143e+01 -5.85705418e+00 -1.51131898e+01
  1.89832417e+00 -3.03621395e+00  9.11895568e+00 -1.26645009e+01
  1.43269749e+01  1.26348278e+01  4.47207454e+00 -2.17746442e+01
 -2.60517364e+01 -2.20011365e+01 -1.24001713e+00 -2.41863859e+00
 -1.98154312e+01 -1.27491788e+01 -2.79759003e+00 -8.03209754e-01
  3.37243214e+00  4.19680771e-01  1.43356940e+01 -1.36001481e+01
 -2.78813622e+00 -1.15550298e+01  1.39639674e+01 -3.25319017e+00
 -2.16975608e+01 -2.12417557e+00  2.63649126e+00  1.90369604e+01
 -3.18319136e+00  2.33807149e+00 -2.16512258e+01 -5.24819219e+00
  7.94579813e+00 -5.05189199e+00 -2.98582873e+00 -2.45605170e+01
  1.30822709e+01  1.51422509e+01  1.01517126e+01 -2.36764095e+01
 -2.19015225e+01 -1.84430928e+01  9.39043674e-01  2.29661570e+01
  5.11889511e+00 -1.29265022e+01 -6.71416358e-05  1.45933009e+00
  4.21201939e+00  5.91407595e+00  6.67889782e+00  1.29893599e+00
 -2.49716796e+01  1.23825551e+01  8.33513304e+00 -5.70671247e+00
  4.78325612e+00  2.11314212e+01 -2.52780100e+01  1.22739434e+00
  2.54712025e+01 -1.00037142e+01  7.41844037e+00  6.33921554e+00
  1.33643452e+01 -1.43617129e+01  4.49332933e+00  2.11186958e+01
 -6.10231897e+00  4.19026163e+00 -1.50512332e+01 -1.70597276e+01
 -2.75253484e+01  2.91445776e+00 -1.38513485e+00 -1.26193635e+01
 -3.12438619e+00 -7.48773813e+00 -1.20711077e+01 -1.18070973e+00
  3.87916878e+01  7.27065648e-01 -3.95902350e+00 -1.67761689e+01
  2.44260976e+01  2.37973772e+00 -2.65323911e+00  1.06043408e+01
 -1.59892172e+01 -1.57806071e-01 -4.05561952e+01 -7.49841243e+00
 -1.26732348e+01 -1.23890183e+01  1.24007427e+01  9.75825162e+00
  1.07237196e+01 -2.31034892e+00 -4.56919848e+00 -7.91009023e+00
 -1.22669491e+01 -7.72607746e+00 -1.16689852e+00  3.27030823e+00
  6.28978088e+00  9.13426983e+00  9.33807230e+00  1.45485509e+01
 -5.27645306e+00  1.44947241e+01 -1.33846207e+01 -1.42407683e-01
 -8.25797575e+00 -1.05786411e+01  8.62009124e+00 -2.63354444e+01
  2.26461843e+00  1.62089446e+01 -8.93240444e+00 -1.41384120e+01]",ОБЖИГИНА_АНАСТАСИЯ_СЕРГЕЕВНА,38
"[  6.50887296   1.23693888 -18.15261733  -6.52698535  -9.80691586
  20.07550932  -1.43918236 -21.86899831  -1.82610253 -11.2329457
   8.22352633 -11.03357906  10.74244169  10.42140609   2.17361928
 -19.26055363  -9.49643795 -16.59036852   5.23859721   0.24642501
 -13.41511476  -4.52006959  -4.8729905   -9.0895785    1.40861049
  -9.82116931  15.54092386  -4.92083517   5.80335298 -16.75096114
   9.48631883  -7.22039997 -11.67622858  -3.05655305   3.81259865
  18.63877391   3.21140047   2.88707584 -10.87903345   1.77998143
   4.93181274  -3.71801642  -7.07017222 -14.57654876  11.00326656
  16.0162991   10.57161822 -17.1741997   -9.05863751  -9.54031468
   4.48607872   3.85147108   7.84438745 -11.24150866  -3.37282685
  -7.49326091  -2.16548351   3.29586563   7.38252708   0.34105805
 -20.80642743   6.13457392   1.88960838  -6.61235547   0.84768855
  18.68374705 -15.67331755   5.40856414  18.53944721  -4.51517135
   5.6035598    5.86296135  10.21935767 -13.32711588  -1.19164405
   9.68409015  -4.86879554   1.95044243  -7.49934208  -1.96057853
 -20.89185134   2.88506078  -1.49573594  -3.90538476   3.68279521
  -4.51631374 -12.90861093  -8.45720547  28.6327116    7.07873221
   3.055056   -12.50965101  14.76412518   0.95630788 -11.45603972
   3.75395015 -11.26156591   2.58110888 -30.12121993  -1.75741666
  -3.01768203  -3.68183015   5.69695357   2.07208138   9.18418853
  -2.34832261   3.89560948  -3.49383268  -5.57062524  -3.51441058
  -0.28489089  -3.30971332   5.36893105   6.6207828    5.83245291
   9.9985628   -4.31477876  13.41837741  -6.80570454   0.16843657
  -2.12520924  -2.37197932   2.39460659 -20.54471359  -2.15361762
  17.69126712  -6.30171208 -15.16623554]",АБЕЛЕВА-ТАГАНОВА_НАТЕЛЛА_МАТВЕЕВНА,1
"[  8.46845866   0.8127095  -12.72150067  -3.02744784  -6.31978679
  14.12175354  -3.86104735 -10.30077453   4.78499278  -6.33861888
   7.54479345  -8.85751637   4.31324607   5.44582256   0.79798663
 -10.81099357 -10.67041954 -10.49295889  -4.96622931   0.68173188
  -8.27177848  -4.87227343  -1.16200732  -3.3131987    0.4366776
  -0.71339792   8.90576618  -5.27017383   2.75467189 -10.99918767
  -0.27618189   0.35509983  -9.58391063  -3.18745892   2.41285023
   7.34195795   1.23431205   0.4529555   -9.28377861  -2.00108185
   3.05280822  -2.18919221  -1.43197338 -12.44779603   2.3184528
   8.53322286   5.08397281 -10.24673171 -13.21302309  -5.17063687
   2.16049625   6.64613312   0.59607197  -6.90573872  -3.33596296
  -1.35478269  -2.32944564   0.82708482   2.97555914   0.2867444
 -13.6295021    4.59513054  -0.77536344  -2.05516204   3.78024962
  13.06445064 -11.01282609   1.3388431   11.03566068  -3.16750533
   4.39590134   4.86973344   7.30242673  -6.63313124   0.67602251
   7.41782321   0.53761086   2.15377913  -1.73723959  -5.50172413
 -13.18777911   1.79540695  -2.96224211  -5.69055075  -3.15098496
  -3.32136686  -6.26887188  -2.60596328  19.57569045   0.35912042
  -2.93521992  -8.17246736  11.32792196   3.92618481  -0.55170928
   2.19988209  -8.03087644   2.41523112 -18.19136673  -9.82423444
 -11.99137179  -4.57104972   9.72532402   2.16368075   7.08650451
  -0.92937552  -1.86801084  -7.98950755  -5.76461275  -6.0163273
   2.85919404   0.72194046  12.17122115   7.12355781   6.1026841
   8.90769184  -1.53577436   7.6704566   -5.2395512    0.84630597
  -2.80036413  -3.22454998   2.5728779  -10.8786282    1.93500892
   8.9889597   -2.22373125  -8.55803925]",ОБЖИГИНА_АНАСТАСИЯ_СЕРГЕЕВНА,38
"[ 10.72194101   0.24682724 -24.86991765  -8.71338054  -9.99028674
  26.97819655 -10.55569159 -16.18249785   1.71337072  -9.95633783
  10.19283811 -12.19185506   8.4145963   12.05037429  -0.75993169
 -18.89592959 -18.78712507 -19.74064007  -0.18728048  -2.94494163
 -15.32893822  -7.37968327  -2.98774003  -6.59638872   4.1081699
  -0.37443426  21.67913116 -10.35418496   3.80993438 -14.1495655
   4.81018114  -1.11340921 -20.89077155  -6.73335247   5.38754916
  18.93188677   0.70529537   3.67159275 -20.09252647  -6.51278163
   5.0519041   -5.74079663  -4.16236784 -24.24785663  12.68839651
  12.60478605   9.04246802 -18.17190435 -20.03144458 -14.35520738
   0.04145792  15.43392821   3.17277808 -11.57145952  -2.90273406
  -7.03139937   1.2602641    5.27646198   5.5555856   -0.94523663
 -26.35442946  10.40377116   0.41290561  -4.74225395   4.56391944
  21.96189177 -25.27105657   6.72471862  18.30264661  -4.46613221
   6.03131333  13.27186919  11.73916137 -13.58908807  -0.60055785
  14.31234857  -5.13923389   2.32440232 -13.35480789 -12.38366657
 -22.54905379   4.09740506  -2.84627611 -11.61988653  -2.42024756
  -8.91136021 -13.15102995  -5.67058718  35.37588403   1.60976439
  -4.72322112 -20.82765183  21.38275574  -0.10058641   3.0109603
  10.25641726 -13.9482466    6.88943717 -34.65881911  -9.10062705
 -17.38840689  -8.60089807  14.29260694   6.05602689  11.61980503
  -3.18421064  -0.3945178   -9.97871901  -8.01106477 -10.39335474
  -0.13552001   3.60056666  13.16154112   8.31923849   6.88046992
  10.37814097  -6.21370985  15.95899178 -13.609525    -0.82049266
  -4.54618723  -7.90596984   5.57897127 -17.74159561   0.05160622
  15.46839091  -2.46490162 -17.3065835 ]",ПАВЛЕНКОВА_НАТАЛЬЯ_НИКОЛАЕВНА,41
"[ 6.98078375e+00  1.25064233e+00 -1.50682586e+01 -8.46141323e-01
 -5.24677013e+00  1.55212195e+01 -1.32031686e+00 -1.40319221e+01
  2.33469051e+00 -7.50617727e+00  7.64120787e+00 -8.23468803e+00
  6.84046170e+00  6.56197079e+00  8.47574839e-01 -1.10444080e+01
 -5.61391757e+00 -1.08354231e+01 -1.38096080e+00  3.73102783e+00
 -9.39236207e+00 -4.18075031e+00 -2.50917322e+00 -7.09217754e+00
  2.85476531e+00 -3.48358001e+00  1.35869949e+01 -4.90452495e+00
  3.20711463e+00 -1.21035278e+01  1.10275447e+00 -4.98960732e-01
 -1.10374643e+01 -5.17903777e+00  5.36716677e+00  1.23937993e+01
  3.13906115e+00  4.15266115e+00 -1.02314835e+01 -3.10328419e+00
  1.70353577e+00 -3.05483452e+00 -4.07777341e+00 -1.04153530e+01
  7.56419400e+00  9.48518218e+00  8.78929167e+00 -1.14637638e+01
 -6.80244780e+00 -7.46107430e+00 -1.51198647e+00  3.95158104e+00
  2.53164006e+00 -7.53191969e+00 -6.99451203e+00 -6.29845978e+00
 -2.47039649e+00  1.06613799e+00  4.17767761e+00 -1.01019330e+00
 -1.32238146e+01  4.07934349e+00 -1.66317903e+00 -4.19620861e+00
  3.67366914e+00  1.36154703e+01 -1.28877481e+01  5.63221252e+00
  1.25485198e+01 -3.42453106e+00  4.69667886e+00  8.29291631e+00
  8.43776741e+00 -1.00223979e+01 -1.59471676e+00  6.62930074e+00
 -1.85850772e+00  1.84973188e+00 -6.70581098e+00 -3.20511525e+00
 -1.48732865e+01  2.78075361e+00 -9.93285218e-01 -5.99911474e+00
 -3.04429514e+00 -5.11804608e+00 -9.93497122e+00 -4.56970710e+00
  2.11774942e+01  1.84895504e+00 -3.68371998e+00 -1.14590399e+01
  1.22413643e+01 -1.94203825e-02 -4.10873144e-02  4.35912385e+00
 -9.02354926e+00  4.34976531e+00 -2.08372718e+01 -1.92868041e+00
 -5.71574689e+00 -2.50464968e+00  7.05949587e+00  5.06344281e-02
  8.78434362e+00 -2.87987324e+00  4.11531092e+00 -4.07954684e+00
 -4.78241367e+00 -2.75922075e+00 -1.16949928e+00 -1.56006648e+00
  5.40804829e+00  5.23154989e+00  6.26178618e+00  4.07678198e+00
 -1.07075594e+00  7.95135937e+00 -3.63630860e+00  1.57023934e+00
 -2.89249539e+00 -2.38759387e+00  2.34747833e+00 -1.22197904e+01
 -3.78337870e+00  1.00593859e+01 -1.09324922e+00 -1.11063715e+01]",НАДИРЛИ_ГАЛИНА_КИЗЕЕВНА,37
"[ 1.14402975e+01 -7.16687136e-01 -2.50693926e+01 -1.54754496e+01
 -1.70769616e+01  3.36211403e+01 -5.18123809e+00 -1.74428433e+01
  8.75949920e-01 -3.37749887e+00  7.75930028e+00 -1.11178116e+01
  1.51302200e+01  1.23526434e+01  2.65063020e+00 -2.01879993e+01
 -2.31233304e+01 -2.41385701e+01 -3.41616307e-01 -2.66584284e+00
 -2.13694734e+01 -1.01427724e+01 -4.56833547e+00 -3.41137936e+00
  5.49508325e+00  8.06965941e-01  1.83507057e+01 -1.40390329e+01
  7.22326083e-01 -1.01025847e+01  1.33735596e+01 -3.19735029e+00
 -2.33832885e+01 -4.03143590e+00  4.10785359e+00  2.31705115e+01
 -3.32510334e+00  3.20195129e+00 -2.34227079e+01 -6.84542053e+00
  7.95724418e+00 -5.70850409e+00 -4.26592615e+00 -2.32081398e+01
  1.89196704e+01  1.63911010e+01  1.29301119e+01 -2.24865365e+01
 -2.11013937e+01 -1.92662648e+01 -1.04549442e+00  2.18412988e+01
  5.87785234e+00 -1.40074637e+01 -3.03514360e-02 -2.48956030e+00
  4.51837057e+00  8.54072348e+00  5.74320192e+00  1.36286051e+00
 -2.88017980e+01  1.36174982e+01  6.05591029e+00 -6.30354467e+00
  4.31200445e+00  2.41433285e+01 -2.88981889e+01  3.17019604e-01
  2.14926069e+01 -7.08840685e+00  7.84551986e+00  9.70303638e+00
  1.47154770e+01 -1.58836730e+01  1.99777656e+00  2.15892390e+01
 -9.68703577e+00  5.03470561e+00 -1.69416149e+01 -1.64438652e+01
 -2.58253648e+01  5.08014224e+00 -4.04854919e+00 -1.35541925e+01
 -3.97329497e+00 -9.64052401e+00 -1.33077215e+01 -2.15442718e+00
  4.05224343e+01  6.19898883e-02 -6.17135207e+00 -2.11621386e+01
  2.62268201e+01  1.92528944e-01  4.59680778e-01  1.32846668e+01
 -1.71488148e+01  1.24273214e+00 -3.90928236e+01 -6.39498567e+00
 -1.36364510e+01 -1.29114596e+01  1.30657315e+01  1.02464307e+01
  1.31790253e+01 -1.27769320e+00  5.66786257e-01 -8.56768414e+00
 -9.14733604e+00 -8.77944807e+00 -3.90910811e+00  3.70521284e+00
  5.57643025e+00  7.55119963e+00  1.37543558e+01  1.22206108e+01
 -5.45888208e+00  1.59370079e+01 -1.53760734e+01 -1.37713528e+00
 -8.10390184e+00 -1.08437224e+01  7.97515134e+00 -2.58411803e+01
 -5.29446416e-01  1.81400343e+01 -4.57314062e+00 -1.30622402e+01]",КАРИНА_ФАДЕЕВА,30
"[  7.2963942   -0.17676617 -24.18527409 -12.45865667 -13.69720979
  34.2755883    1.67514099 -20.13634675   2.57273754  -7.17566292
   6.64536545 -11.07532174  14.59911491  14.10037299  -1.02474377
 -18.09110671 -20.66704985 -22.72071562   3.44754974  -0.95657432
 -18.99478255 -11.61852808  -7.69984393  -3.38804993   7.15589116
  -1.78793703  20.68104987  -8.57953622   0.2389226   -9.92474888
  13.67116958  -7.41507375 -19.89429138  -4.71813234   5.06247123
  24.14973481  -1.88532486   7.29300456 -20.39175627  -3.97035732
   5.09353018  -6.08598742  -6.57339994 -20.71665592  22.15967331
  17.60100802  12.51354316 -17.78443475 -15.49736766 -15.34559139
  -4.87999179  15.90240898   5.75784795 -11.37392294  -5.37237886
  -3.47854926   4.11845191   7.53675377   4.12636705   0.19774147
 -25.80859096  10.68982351   5.07990478  -7.60575386   5.98116539
  21.6058941  -28.31302138   6.57843766  19.6355689   -4.98835703
   4.91829978  13.78019796  14.03984301 -15.70457938   1.18544584
  16.61703478  -9.9494628    5.88452782 -20.44588891 -13.77868306
 -24.41672717   2.68109469  -5.10825372 -13.53578271  -3.69882532
 -12.90114642 -14.46997135  -1.21762001  36.64113325  -1.58968461
  -6.4083074  -21.2994639   22.52976264  -5.39405032   4.44831299
  11.92745349 -15.50409069   2.05604981 -38.86060988  -0.48523451
  -9.61589837 -10.70356808  11.39650312  10.0830523   14.88039572
   1.27119618   5.99478626 -10.52876065  -5.1688859   -7.57809524
  -7.05986453   4.6086373    0.73088578   5.20532042   9.46068215
  10.09839878  -2.9049958   15.51691072 -11.27670462  -1.95013691
  -6.32292619  -8.66032386   7.1819967  -23.82036115  -5.04243513
  15.83797653  -4.28875859 -12.34013937]",МАЗО_ЕЛЕНА-ЯРОСЛАВА_ИГОРЕВНА,32
"[  8.91479544   0.98819949 -21.6872724   -7.7814377  -10.19062189
  26.41723165  -0.39288677 -16.57120448   2.58103661  -6.50271927
   5.73378871 -11.75773972  10.55678143  12.16576596  -0.43399965
 -16.80614898 -15.07329772 -18.94030236   0.06429214   0.10434118
 -16.52127626  -8.98623051  -3.60185124  -4.85237054   2.56066013
  -3.16600157  15.10881431  -7.82241661   2.40327098 -12.67118202
   8.39460118  -4.94917463 -15.21591311  -5.17286163   4.35818907
  19.11323989   1.80489427   6.20127379 -16.25848426  -2.91612096
   5.07937987  -5.73411807  -6.76948382 -17.9185624   13.2782067
  14.0544603    7.79178536 -16.2214356  -13.41909433 -11.38785474
  -2.99607104   9.93063336   6.18930551 -10.95299316  -4.16080297
  -1.70455948  -1.79562585   5.14145036   6.14969048  -0.72583674
 -23.58478392   8.25893851   2.26876493  -5.20653647   2.82881327
  20.10203422 -19.83127649   5.28090548  16.45936087  -6.46353986
   4.97376922  10.74276957  12.48260788 -13.60793413   0.32456383
  12.34517343  -3.51831307   3.29800344 -11.68807913  -8.88385755
 -23.79179711   1.8581749   -3.03797758  -9.53666433  -2.91005842
  -9.14017035 -11.34766627  -4.41111953  30.92952348   0.61759095
  -4.36961997 -13.03633623  16.95027001   0.74683223   0.20086364
   8.52302059 -13.37947459   3.13816707 -32.14235558  -4.05704298
 -10.98832924  -9.39798331  10.58478895   4.15788675  10.16249932
  -0.59847799   0.39075416  -8.50643871  -6.90214593  -7.8494846
  -2.61502004   0.25464242   7.96998215   7.01916988   5.39354879
   9.47954753  -5.09888157  13.36876331  -7.65720127  -0.18208531
  -3.87482136  -5.20942798   3.39252976 -20.26114412  -2.08509166
  13.16802409  -4.02065559 -12.91613669]",ЕВСЕЕВА_ЕКАТЕРИНА_СЕРГЕЕВНА,15
"[ 12.92771176   0.33470771 -24.74354626 -21.43427631 -11.97356048
  34.76611101  -1.4028469  -23.94973041  -1.71298573  -2.72872179
   9.38795738 -10.08200562  16.99462331   8.84069386   6.66834148
 -21.7380562  -19.99951129 -22.13448924  -4.1218267   -1.51672101
 -21.33794468 -10.32332046  -8.18743434  -5.25349354   9.98194219
   2.08891889  22.29319453 -12.35516207  -1.68179116 -10.88869844
  16.90998501  -1.52611466 -26.18359296  -5.2369756    4.98373196
  24.26045858  -5.12763081   5.70826187 -26.79321305  -8.18194243
   8.05762366  -7.80176107  -3.26212065 -20.72385356  21.0554852
  18.3598739   14.89598187 -27.09709675 -18.10146084 -21.65115877
  -5.79170685  26.86306019   4.77092433 -13.35624238   3.49346613
  -0.62568035   4.17048866  10.56155328   1.05017171   7.74667997
 -27.73712013  16.11254873  10.06731366 -10.3188412    6.23645568
  25.18413345 -33.72423235   1.78964935  22.99300155  -8.11637792
   6.65909919  11.76068344  19.62218572 -20.68131717   1.71599507
  21.3461301   -9.15433315   9.07663398 -20.53398471 -16.57683785
 -28.40018326   8.71613791  -6.27713146 -15.59568475  -8.98003774
 -10.25486785 -13.55787897  -2.60751235  41.25677298  -4.074688
  -7.46563681 -22.01009534  28.15924365  -1.33296665   0.82062135
  12.87508345 -19.06269887   4.87019187 -43.07634372  -3.66721601
 -17.18571629 -11.24661879  13.22556731   9.72791644  14.28745014
   3.73505298  -0.85875564 -11.26495669 -14.88077794  -9.03017799
  -8.87808672   6.10998828   5.88297225   6.20283818  19.67535949
   9.36478643  -1.9550896   16.42088725 -13.67321656  -1.56334629
  -6.60480978 -10.32273852   9.5987701  -30.19463437  -1.16880624
  21.29472582   0.5286971  -10.88335287]",ЕВДОКИМОВА_СОФИЯ_АНДРЕЕВНА,14
